10 0.000000000000009870578745
11 0.000000000000116277841774
12 0.000000000000451355724136
13 0.000000000000039367842069
14 0.000000000002468248991043
15 0.000000000000168836778745
16 0.000000000001596126363600
17 0.000000000024683552395187
18 0.000000000001128369625833
19 0.000000000090335831952480
20 0.000000000037952767121296
21 0.000000000000791648087520
22 0.000000008262303436106183
23 0.000000000016797679166675
24 0.000000002797480977179946
25 0.000000000471921534133615
26 0.000000044587932687186203
27 0.000000001071437608124786
28 0.000000002337982854064615
29 0.000000000807901222410965
30 0.000000000277386936739368
31 0.000000000334804044317715
32 0.000000000311212107937904
33 0.000000162385325060049735
34 0.000000022727929228252689
35 0.000000001805583093105253
36 0.001751964958641178977256
37 0.000000625725022933117144
38 0.000000237675367947910651
39 0.000015127913545268854124
40 0.000000099678333259022905
41 0.022010926183959625412889
42 0.000003287101861816652967
43 0.000002367240020803563091
44 0.000000302913326198686135
45 0.000000030981958928000561
46 0.000000287917463316154103
47 0.000000542817149930144952
48 0.048591821981498230231811
49 0.018661540604681371713358
50 0.013289326518958191267195
51 0.000001433034036032703615
52 0.016893531269697850683009
53 0.000055976485273946868044
54 0.020845484812385302320070
55 0.000009107256129947018859
56 0.021955050360772821599342
57 0.049381601335824164278332
58 0.022909905305884447485054
59 0.027382353694134713151254
60 0.018177289349796475759202
61 0.024221753408181740524485
62 0.038306734285821750218837
63 0.006550377984575033937786
64 0.044155325520701164954129
65 0.067548116678427430614740
66 0.039279003216031518896934
67 0.075846961734102477659114
68 0.077573646247528355024414
69 0.053217480972486644330566
70 0.059915755716951055176445
71 0.076114125604989507634102
72 0.087135960956389563181190
73 0.079677088960302108744393
74 0.060475278567157710052360
75 0.093144119296505040184186
76 0.127705692429581657565407
77 0.043301072102222892823420
78 0.042161078933977094718166
79 0.104683746049103243436207
80 0.093841075023821191036788
81 0.045093015414841418342373
82 0.142307239651774941613382
83 0.117343568180492102692725
84 0.093141796315448721621522
85 0.105248331084096008458673
86 0.091445578429126983532882
87 0.106335040387240356563048
88 0.104447632817091046186775
89 0.114233344062141056740600
90 0.099695171852498890019412
91 0.092930682235882716701880
92 0.131294392801753312394197
93 0.111127120666188239361816
94 0.122847206410594211867249
95 0.114562937117904703465676
96 0.161344876040332374511621
97 0.104994815460627194392274
98 0.096510309898775417658534
99 0.156000223572081625489361
100 0.122951899620375379451609
