10 0.000000000000021512047888
11 0.000000000000008542418743
12 0.000000000017347173334250
13 0.000000000000030007215406
14 0.000000000002254818536508
15 0.000000000000013054015957
16 0.000000000001086558655805
17 0.000000000000035810914853
18 0.000000000004137036486546
19 0.000000000020018830435923
20 0.000000004521320797006441
21 0.000000000020296545559548
22 0.000000000034445415907920
23 0.000000000073228773425444
24 0.000000000035120475267587
25 0.000000000099826481458334
26 0.000000001818316538169320
27 0.000000000007633812744813
28 0.000000000065200125769980
29 0.000000000137040732598729
30 0.000000000629727773934262
31 0.000000000060657519177008
32 0.000000000738928059962099
33 0.000000000354020538055713
34 0.000000352177618884972039
35 0.000000000088579621490078
36 0.000000000195531130784768
37 0.000000000193271634166985
38 0.000000009884712501982270
39 0.000000656673027761605107
40 0.000322560595373147485868
41 0.006187710883317936935710
42 0.000000085579460377912619
43 0.044296566788916760804007
44 0.000000019790781785654400
45 0.000594805721799151489691
46 0.000007983825843173244865
47 0.000004001542473487915490
48 0.000001602052871540950935
49 0.000006285338021570420310
50 0.000016787784551652017997
51 0.006536216964820104960432
52 0.010060468336342144601847
53 0.000419932533824947059643
54 0.013922480879201001163770
55 0.001588957800465015017879
56 0.000934225237436257945588
57 0.042389669369205053295335
58 0.003401866155025059981071
59 0.005496567279196039497446
60 0.071121397314590897864583
61 0.060676333051366236615021
62 0.014935134240247987386097
63 0.054784413296043200924945
64 0.048904357102968372406071
65 0.064830961567353642682754
66 0.061942706772820307903338
67 0.080587570606272515560953
68 0.041115029134922577436217
69 0.042373609376240718715767
70 0.065205119698440006104079
71 0.109767435159561999036271
72 0.075556245599372295895790
73 0.083735025752037769986025
74 0.080773018056445627932405
75 0.117723755218043749093404
76 0.108658566030220365972170
77 0.079911255156082119932570
78 0.118110430834746177319872
79 0.057618594773785024309998
80 0.079589601617984478965084
81 0.150859335842310482433959
82 0.129663947535695350810059
83 0.074926592791699275775130
84 0.138899589228513226091266
85 0.122645711631673343111615
86 0.075315771405080958467160
87 0.101700575241635143841634
88 0.107766170566107016837165
89 0.121360349303797646070002
90 0.119174416503255997668020
91 0.104502701387577598413081
92 0.158066582239977326818092
93 0.079745539352289340762070
94 0.064999059714955384481350
95 0.169938994120191477765758
96 0.167262552692642951779334
97 0.099889098132659948081624
98 0.117511723736360582104332
99 0.132280975156556734884106
100 0.143116980170685165196787
