10 0.000000000000000028271975
11 0.000000000000000036245888
12 0.000000000000000062838877
13 0.000000000000000048869290
14 0.000000000000000044159970
15 0.000000000000000042749315
16 0.000000000000000079288694
17 0.000000000000000058791921
18 0.000000000000000051346791
19 0.000000000000000053398554
20 0.000000000000000071992170
21 0.000000000000000069477041
22 0.000000000000000054834587
23 0.000000000000000066657931
24 0.000000000000000068367516
25 0.000000000000000072364837
26 0.000000000000000067974053
27 0.000000000000000063704078
28 0.000000000000000076096875
29 0.000000000000000079553336
30 0.000000000000000071856499
31 0.000000000000000059934157
32 0.000000000000000070491596
33 0.000000000000000075108881
34 0.000000000000000061607469
35 0.000000000000000065503717
36 0.000000000000000104415238
37 0.000000000000000075531498
38 0.000000000000000064081446
39 0.000000000000000063691832
40 0.000000000000000072534249
41 0.000000000000000088235222
42 0.000000000000000073519382
43 0.000000000000000071260402
44 0.000000000000000079680821
45 0.000000000000000081230441
46 0.000000000000000064753688
47 0.000000000000000073854391
48 0.000000000000000076120086
49 0.000000000000000080999545
50 0.000000000000000082514047
51 0.000000000000000068844537
52 0.000000000000000093780252
53 0.000000000000000089045785
54 0.000000000000000083245051
55 0.000000000000000069113434
56 0.000000000000000081775263
57 0.000000000000000114597943
58 0.000000000000000101049370
59 0.000000000000000094773803
60 0.000000000000000115372569
61 0.000000000000000119287059
62 0.000000000000000084992473
63 0.000000000000000081236350
64 0.000000000000000113982740
65 0.000000000000000168233076
66 0.000000000000000163243820
67 0.000000000000000141824724
68 0.000000000000000174648091
69 0.000000000000000143525784
70 0.000000000000000107362152
71 0.000000000000000189756293
72 0.000000000000000131906326
73 0.000000000000000180073880
74 0.000000000000000119483839
75 0.000000000000000118586407
76 0.000000000000000209299810
77 0.000000000000000165186395
78 0.000000000000000153548637
79 0.000000000000000172343199
80 0.000000000000000150301900
81 0.000000000000000146722833
82 0.000000000000000188871144
83 0.000000000000000174120189
84 0.000000000000000157417805
85 0.000000000000000228509381
86 0.000000000000000203044435
87 0.000000000000000210975607
88 0.000000000000000208451728
89 0.000000000000000170313647
90 0.000000000000000221691205
91 0.000000000000000155129944
92 0.000000000000000219563295
93 0.000000000000000186669007
94 0.000000000000000215579274
95 0.000000000000000211972502
96 0.000000000000000192637407
97 0.000000000000000203667724
98 0.000000000000000210911771
99 0.000000000000000228581591
100 0.000000000000000204621197
